"DATE","DATATYPE","SPECIES_COMMON","SPECIES_SCIENTIFIC","SEX (M/F)","MALE MATURITY (1-3)","TL (CM)","PCL (CM)","IDL (CM)","LATITUDE","LONGITUDE","...12","DAY","MONTH","YEAR"
2018-09-05,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"44.5","35","3","-34.420833","19.244536",NA,"05","09","2018"
2018-09-05,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"105.4","87.5","8","-34.420833","19.244536",NA,"05","09","2018"
2018-09-05,"UVC","Pyjama catshark","Poroderma africanum","M","2","50","38.5","7","-34.420833","19.244536",NA,"05","09","2018"
2018-09-12,"UVC-S","Dark shyshark","Haploblepharus pictus","F",NA,"36.4","29.5","4.9000000000000004","-34.433267","19.225533",NA,"12","09","2018"
2018-09-12,"UVC-S","Dark shyshark","Haploblepharus pictus","M","1","35","29.7","5.3","-34.433267","19.225533",NA,"12","09","2018"
2018-09-12,"UVC-S","Dark shyshark","Haploblepharus pictus","M","1","32.299999999999997","27.4","4.5","-34.433267","19.225533",NA,"12","09","2018"
2018-09-12,"UVC-S","Dark shyshark","Haploblepharus pictus","F",NA,"26.1","22.1","3.4","-34.433267","19.225533",NA,"12","09","2018"
2018-09-12,"UVC-S","Dark shyshark","Haploblepharus pictus","M","1","27.5","22.8","3.8","-34.433267","19.225533",NA,"12","09","2018"
2018-09-12,"UVC-S","Dark shyshark","Haploblepharus pictus","F",NA,"25.3","20.399999999999999","3.1","-34.433267","19.225533",NA,"12","09","2018"
2018-09-12,"UVC-S","Dark shyshark","Haploblepharus pictus","F",NA,"30.4","25.2","4","-34.433267","19.225533",NA,"12","09","2018"
2018-09-12,"UVC-S","Dark shyshark","Haploblepharus pictus","F",NA,"23","19","2.7","-34.433267","19.225533",NA,"12","09","2018"
2018-09-17,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"40.4","32.5","5.3","-34.420833","19.244536",NA,"17","09","2018"
2018-09-17,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"36.5","29.6","5.5","-34.420833","19.244536",NA,"17","09","2018"
2018-09-17,"UVC","Dark shyshark","Haploblepharus pictus","M","1","34","27.6","5","-34.420833","19.244536",NA,"17","09","2018"
2018-10-01,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"53.7","44.3","7.8","-34.420833","19.244536",NA,"01","10","2018"
2018-10-03,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"41.2","32.9","6.1","-34.420833","19.244536",NA,"03","10","2018"
2018-10-03,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"54.7","43.8","7.8","-34.420833","19.244536",NA,"03","10","2018"
2018-10-03,"UVC","Dark shyshark","Haploblepharus pictus","M","3","55.7","45","7.6","-34.420833","19.244536",NA,"03","10","2018"
2018-10-10,"UVC","Pyjama catshark","Poroderma africanum","M","3","97.5","78.5","8.6","-34.420833","19.244536",NA,"10","10","2018"
2018-10-10,"UVC","Pyjama catshark","Poroderma africanum","M","1","69.099999999999994","53.5","6.6","-34.420833","19.244536",NA,"10","10","2018"
2018-10-10,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"57.7","48.9","8.3000000000000007","-34.420833","19.244536",NA,"10","10","2018"
2018-10-10,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"58.5","47.1","8.1","-34.420833","19.244536",NA,"10","10","2018"
2018-10-10,"UVC","Dark shyshark","Haploblepharus pictus","M","3","49","42.5","6.7","-34.420833","19.244536",NA,"10","10","2018"
2018-10-12,"UVC","Dark shyshark","Haploblepharus pictus","M","1","35.6","27.6","4.8","-34.420833","19.244536",NA,"12","10","2018"
2018-10-12,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"40.9","30.6","5.5","-34.420833","19.244536",NA,"12","10","2018"
2018-10-14,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"54.8","42.2","7.5","-34.420833","19.244536",NA,"14","10","2018"
2018-10-14,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"38.299999999999997","31.5","5.2","-34.420833","19.244536",NA,"14","10","2018"
2018-10-14,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"49.9","40.299999999999997","4.8","-34.420833","19.244536",NA,"14","10","2018"
2018-10-14,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"44.5","35.1","4.4000000000000004","-34.420833","19.244536",NA,"14","10","2018"
2018-10-18,"UVC-S","Dark shyshark","Haploblepharus pictus","M","1","45.4","37.200000000000003","6.7","-34.430511","19.227825",NA,"18","10","2018"
2018-10-18,"UVC-S","Puffadder shyshark","Haploblepharus edwardsii","M","2","41","30.3","5.7","-34.430511","19.227825",NA,"18","10","2018"
2018-10-18,"UVC-S","Puffadder shyshark","Haploblepharus edwardsii","M","1","37.5","30.3","5.7","-34.430511","19.227825",NA,"18","10","2018"
2018-10-18,"UVC-S","Puffadder shyshark","Haploblepharus edwardsii","M","1","32.200000000000003","25.7","4.9000000000000004","-34.430511","19.227825",NA,"18","10","2018"
2018-10-26,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"75.400000000000006","56","5.5","-34.420833","19.244536",NA,"26","10","2018"
2018-10-26,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"72.2","59.5","5.8","-34.420833","19.244536",NA,"26","10","2018"
2018-10-26,"UVC","Pyjama catshark","Poroderma africanum","M","3","88","69.2","8.4","-34.420833","19.244536",NA,"26","10","2018"
2018-10-26,"UVC","Pyjama catshark","Poroderma africanum","M","3","92.4","73.5","8.6999999999999993","-34.420833","19.244536",NA,"26","10","2018"
2018-10-26,"UVC","Dark shyshark","Haploblepharus pictus","M","1","40.700000000000003","31.6","5.5","-34.420833","19.244536",NA,"26","10","2018"
2018-10-29,"UVC-S","Pyjama catshark","Poroderma africanum","F",NA,"85","67","8.4","-34.430511","19.227825",NA,"29","10","2018"
2018-10-29,"UVC-S","Brown shyshark","Haploblepharus fuscus","F",NA,"62","50","6","-34.430511","19.227825",NA,"29","10","2018"
2018-10-29,"UVC-S","Puffadder shyshark","Haploblepharus edwardsii","M","3","43","33.799999999999997","6.8","-34.430511","19.227825",NA,"29","10","2018"
2018-10-29,"UVC-S","Puffadder shyshark","Haploblepharus edwardsii","M","3","48.5","39","7","-34.430511","19.227825",NA,"29","10","2018"
2018-11-08,"UVC","Pyjama catshark","Poroderma africanum","M","3","95.6","75","9.5","-34.420833","19.244536",NA,"08","11","2018"
2018-11-08,"UVC","Pyjama catshark","Poroderma africanum","M","3","95.6","75","9.5","-34.420833","19.244536",NA,"08","11","2018"
2018-11-15,"UVC","Leopard catshark","Poroderma pantherinum","M","2","58","48.5","55","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"42.1","33","6.7","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Pyjama catshark","Poroderma africanum","M","1","77.7","60.5","8","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"46.5","36.799999999999997","4.9000000000000004","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Leopard catshark","Poroderma pantherinum","M","1","52.2","42","5","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Pyjama catshark","Poroderma africanum","M","2","85.2","65.7","7.4","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Dark shyshark","Haploblepharus pictus","M","3","53","42","7.5","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Dark shyshark","Haploblepharus pictus","M","3","52.9","42","8.1999999999999993","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Leopard catshark","Poroderma pantherinum","M","2","58","48.5","55","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"42.1","33","6.7","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Pyjama catshark","Poroderma africanum","M","1","77.7","60.5","8","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"46.5","36.799999999999997","4.9000000000000004","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Leopard catshark","Poroderma pantherinum","M","1","52.2","42","5","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Pyjama catshark","Poroderma africanum","M","2","85.2","65.7","7.4","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Dark shyshark","Haploblepharus pictus","M","3","53","42","7.5","-34.420833","19.244536",NA,"15","11","2018"
2018-11-15,"UVC","Dark shyshark","Haploblepharus pictus","M","3","52.9","42","8.1999999999999993","-34.420833","19.244536",NA,"15","11","2018"
2018-11-21,"UVC","Dark shyshark","Haploblepharus pictus","M","1","43.5","36","6.6","-34.420833","19.244536",NA,"21","11","2018"
2018-11-21,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"56.5","45.5","8","-34.420833","19.244536",NA,"21","11","2018"
2018-11-21,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"38.299999999999997","30.5","6","-34.420833","19.244536",NA,"21","11","2018"
2018-11-21,"UVC","Dark shyshark","Haploblepharus pictus","M","1","31.8","25.4","4.0999999999999996","-34.420833","19.244536",NA,"21","11","2018"
2018-11-21,"UVC","Dark shyshark","Haploblepharus pictus","M","1","43.5","36","6.6","-34.420833","19.244536",NA,"21","11","2018"
2018-11-21,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"56.5","45.5","8","-34.420833","19.244536",NA,"21","11","2018"
2018-11-21,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"38.299999999999997","30.5","6","-34.420833","19.244536",NA,"21","11","2018"
2018-11-21,"UVC","Dark shyshark","Haploblepharus pictus","M","1","31.8","25.4","4.0999999999999996","-34.420833","19.244536",NA,"21","11","2018"
2018-12-17,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"58.1","46.8","8.3000000000000007","-34.420833","19.244536",NA,"17","12","2018"
2018-12-22,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"77","62.4","6.6","-34.420833","19.244536",NA,"22","12","2018"
2018-12-22,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"54.5","43","6.3","-34.420833","19.244536",NA,"22","12","2018"
2018-12-22,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"49.2","40","3.5","-34.420833","19.244536",NA,"22","12","2018"
2018-12-22,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"83.2","66.5","7.5","-34.420833","19.244536",NA,"22","12","2018"
2018-12-22,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"57.5","46.5","8.1999999999999993","-34.420833","19.244536",NA,"22","12","2018"
2018-12-22,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"50.5","41","7.5","-34.420833","19.244536",NA,"22","12","2018"
2018-12-22,"UVC","Dark shyshark","Haploblepharus pictus","M","1","43","35","6","-34.420833","19.244536",NA,"22","12","2018"
2018-12-22,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"36.6","28.5","5","-34.434256","19.225572",NA,"22","12","2018"
2019-01-29,"UVC","Dark shyshark","Haploblepharus pictus","M","1","45","35.700000000000003","6.4","-34.420833","19.244536",NA,"29","01","2019"
2019-01-29,"UVC","Dark shyshark","Haploblepharus pictus","M","3","57.5","47.8","7","-34.420833","19.244536",NA,"29","01","2019"
2019-01-29,"UVC","Dark shyshark","Haploblepharus pictus",NA,NA,"38.200000000000003","27","4","-34.420833","19.244536",NA,"29","01","2019"
2019-01-29,"UVC","Pyjama catshark","Poroderma africanum","M","1","77.3","63.5","6.5","-34.420833","19.244536",NA,"29","01","2019"
2019-02-28,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"63.2","51.3","5.5","-34.420833","19.244536",NA,"28","02","2019"
2019-02-28,"UVC","Pyjama catshark","Poroderma africanum","M","2","84.6","65.400000000000006","7.8","-34.420833","19.244536",NA,"28","02","2019"
2019-02-28,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"51.8","41","6.9","-34.420833","19.244536",NA,"28","02","2019"
2019-02-28,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"55.6","44.2","4.5999999999999996","-34.420833","19.244536",NA,"28","02","2019"
2019-02-28,"UVC","Dark shyshark","Haploblepharus pictus","M","3","53.7","41.9","7.6","-34.420833","19.244536",NA,"28","02","2019"
2019-04-10,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"55.5","46.5","3.7","-34.420833","19.244536",NA,"10","04","2019"
2019-04-10,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"45.6","31","4.9000000000000004","-34.420833","19.244536",NA,"10","04","2019"
2019-04-10,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"107.1","90.8","8","-34.420833","19.244536",NA,"10","04","2019"
2019-04-10,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"66.900000000000006","54.5","8","-34.420833","19.244536",NA,"10","04","2019"
2019-04-10,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"63","52.5","7","-34.420833","19.244536",NA,"10","04","2019"
2019-04-25,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"45.8","37.9","5.7","-34.417292","19.248486",NA,"25","04","2019"
2019-04-25,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"65.5","51","6.6","-34.417292","19.248486",NA,"25","04","2019"
2019-04-25,"UVC","Pyjama catshark","Poroderma africanum",NA,NA,"60","48","5.3","-34.417292","19.248486",NA,"25","04","2019"
2019-04-26,"UVC","Dark shyshark","Haploblepharus pictus","M","3","58.7","47.2","7.3","-34.420833","19.244536",NA,"26","04","2019"
2019-05-08,"UVC","Pyjama catshark","Poroderma africanum","M","1","83.5","68.2","7.2","-34.420833","19.244536",NA,"08","05","2019"
2019-05-08,"UVC","Dark shyshark","Haploblepharus pictus","M","1","43","33.6","6.2","-34.420833","19.244536",NA,"08","05","2019"
2019-06-20,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"47.2","37.9","6.6","-34.420833","19.244536",NA,"20","06","2019"
2019-06-20,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"48.1","38.5","6.9","-34.420833","19.244536",NA,"20","06","2019"
2019-06-20,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"51.9","41.7","6.9","-34.420833","19.244536",NA,"20","06","2019"
2019-06-20,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"49","38.4","6.6","-34.420833","19.244536",NA,"20","06","2019"
2019-06-20,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"51.2","40","6.5","-34.420833","19.244536",NA,"20","06","2019"
2019-06-20,"UVC","Dark shyshark","Haploblepharus pictus","M","1","55.9","47.2","5.4","-34.420833","19.244536",NA,"20","06","2019"
2019-06-20,"UVC","Leopard catshark","Poroderma pantherinum","M","2","54.5","43.2","5.0999999999999996","-34.420833","19.244536",NA,"20","06","2019"
2019-07-11,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"57","44","7","-34.420833","19.244536",NA,"11","07","2019"
2019-07-24,"UVC","Dark shyshark","Haploblepharus pictus","M","3","49.9","40.6","7.5","-34.420833","19.244536",NA,"24","07","2019"
2019-07-24,"UVC","Pyjama catshark","Poroderma africanum","M","1","82.2","65.599999999999994","7.6","-34.420833","19.244536",NA,"24","07","2019"
2019-07-24,"UVC","Leopard catshark","Poroderma pantherinum","M","1","43.8","34","4.3","-34.420833","19.244536",NA,"24","07","2019"
2019-07-24,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"83.1","64.8","6.7","-34.420833","19.244536",NA,"24","07","2019"
2019-07-24,"UVC","Dark shyshark","Haploblepharus pictus","M","3","52.8","41.6","6.7","-34.420833","19.244536",NA,"24","07","2019"
2019-07-24,"UVC","Dark shyshark","Haploblepharus pictus","M","1","38.1","31","4.7","-34.420833","19.244536",NA,"24","07","2019"
2019-07-24,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"50","39.1","4.5999999999999996","-34.420833","19.244536",NA,"24","07","2019"
2019-07-24,"UVC","Leopard catshark","Poroderma pantherinum","M","2","52.5","42.2","4.5999999999999996","-34.420833","19.244536",NA,"24","07","2019"
2019-07-24,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"61.4","48.3","4.7","-34.420833","19.244536",NA,"24","07","2019"
2019-07-29,"UVC-S","Spotted gylly shark","Triakis megalopterus","M","1","77.3","68.599999999999994","14.3","-34.420833","19.244536",NA,"29","07","2019"
2019-07-30,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"57","44","7","-34.420833","19.244536",NA,"30","07","2019"
2019-07-30,"UVC-S","Dark shyshark","Haploblepharus pictus","F",NA,"53.1","41.5","7.1","-34.420833","19.244536",NA,"30","07","2019"
2019-07-30,"UVC-S","Dark shyshark","Haploblepharus pictus","F",NA,"61.7","49.6","8.1999999999999993","-34.420833","19.244536",NA,"30","07","2019"
2019-07-30,"UVC-S","Dark shyshark","Haploblepharus pictus","M","3","55.9","43.2","8.5","-34.420833","19.244536",NA,"30","07","2019"
2019-07-30,"UVC-S","Dark shyshark","Haploblepharus pictus","F",NA,"63.2","50.4","5.8","-34.420833","19.244536",NA,"30","07","2019"
2019-08-07,"UVC","Dark shyshark","Haploblepharus pictus","M","2","49.5","39.4","7.1","-34.420833","19.244536",NA,"07","08","2019"
2019-08-07,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"56.5","44.8","9","-34.420833","19.244536",NA,"07","08","2019"
2019-08-07,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"59.2","47.5","7.8","-34.420833","19.244536",NA,"07","08","2019"
2019-08-07,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"55.9","44","7.7","-34.420833","19.244536",NA,"07","08","2019"
2019-08-20,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"49.1","39.1","6.4","-34.434256","19.225572",NA,"20","08","2019"
2019-08-20,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"52.1","46.7","7.1","-34.434256","19.225572",NA,"20","08","2019"
2019-08-20,"UVC","Dark shyshark","Haploblepharus pictus","M","1","34.799999999999997","27.3","12.6","-34.434256","19.225572",NA,"20","08","2019"
2019-08-20,"UVC","Dark shyshark","Haploblepharus pictus","M","1","44.6","35.5","6","-34.434256","19.225572",NA,"20","08","2019"
2019-08-20,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"62.6","54.4","4.5999999999999996","-34.434256","19.225572",NA,"20","08","2019"
2019-09-27,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"42.1","32.299999999999997","5.8","-34.434256","19.225572",NA,"27","09","2019"
2019-09-27,"UVC","Dark shyshark","Haploblepharus pictus","M","3","55.6","44.5","7.2","-34.434256","19.225572",NA,"27","09","2019"
2019-09-27,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"49.1","38.799999999999997","6.6","-34.434256","19.225572",NA,"27","09","2019"
2019-09-27,"UVC","Dark shyshark","Haploblepharus pictus","M","1","45.7","36.9","5.7","-34.434256","19.225572",NA,"27","09","2019"
2019-09-27,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"45.7","37","4.2","-34.434256","19.225572",NA,"27","09","2019"
2019-09-27,"UVC","Dark shyshark","Haploblepharus pictus","M","2","60.2","49","8.1999999999999993","-34.434256","19.225572",NA,"27","09","2019"
2019-09-27,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"59.9","47.9","8.4","-34.434256","19.225572",NA,"27","09","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus","M","3","54.4","42.5","7.7","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus","M","1","39.1","31.1","5.4","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"44.2","35","3.8","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Leopard catshark","Poroderma pantherinum","M","1","43.4","34.200000000000003","4.0999999999999996","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"50.2","41","6.3","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"56.8","44.5","8.9","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus","M","1","45","35.700000000000003","5.9","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus","M","1","30","24",NA,"-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"54.9","44.2","7.7","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus",NA,NA,"50.9","40","7.1","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Pyjama catshark","Poroderma africanum","M","2","80.2","65.5","7.5","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"86.4","68","7.8","-34.420833","19.244536",NA,"09","10","2019"
2019-10-09,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"50.9","40","7.1","-34.434256","19.225572",NA,"09","10","2019"
2019-10-09,"UVC","Pyjama catshark","Poroderma africanum","M","2","80.2","65.5","7.5","-34.434256","19.225572",NA,"09","10","2019"
2019-10-09,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"86.4","68","7.8","-34.434256","19.225572",NA,"09","10","2019"
2019-11-05,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"52.7","42","7","-34.420833","19.244536",NA,"05","11","2019"
2019-11-05,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"56","45.8","7.6","-34.420833","19.244536",NA,"05","11","2019"
2019-11-05,"UVC","Dark shyshark","Haploblepharus pictus","M","1","44.5","34.5","5.8","-34.420833","19.244536",NA,"05","11","2019"
2019-11-05,"UVC","Leopard catshark","Poroderma pantherinum","M","1","45.2","35.6","3.9","-34.420833","19.244536",NA,"05","11","2019"
2019-11-09,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"51.5","40.5","6.5","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"60","49","8.9","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"65.8","52.5","5.8","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Dark shyshark","Haploblepharus pictus","M","2","52.2","40.9","7.1","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"86.2","66.900000000000006","7.4","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"38.200000000000003","30.7","3.3","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Dark shyshark","Haploblepharus pictus","M","1","43.7","35","5.8","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"48","38.5","3.7","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"55.3","44.3","4.4000000000000004","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Brown shyshark","Haploblepharus fuscus","M","2","56.3","45.5","8","-34.420833","19.244536",NA,"09","11","2019"
2019-11-09,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"95","74.3","9.5","-34.420833","19.244536",NA,"09","11","2019"
2019-11-18,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"71.900000000000006","58.5","7.5","-34.420833","19.244536",NA,"18","11","2019"
2019-11-18,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"37.299999999999997","29.5","5","-34.420833","19.244536",NA,"18","11","2019"
2019-11-18,"UVC","Dark shyshark","Haploblepharus pictus","M","3","57","46.2","6.5","-34.420833","19.244536",NA,"18","11","2019"
2019-11-18,"UVC","Leopard catshark","Poroderma pantherinum","M","1","43.5","35","3.8","-34.420833","19.244536",NA,"18","11","2019"
2019-11-25,"UVC","Pyjama Catshark","Poroderma africanum","M","3","64.5","52","6","-34.420833","19.244536",NA,"25","11","2019"
2019-11-25,"UVC","Leopard Catshark","Poroderma pantherinum","M","3","53","43","7","-34.420833","19.244536",NA,"25","11","2019"
2019-11-25,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","61.1","45.9","5.0999999999999996","-34.420833","19.244536",NA,"25","11","2019"
2019-12-24,"UVC","Leopard Catshark","Poroderma pantherinum","F",NA,"53.5","40.5","4.5999999999999996","-34.420833","19.244536",NA,"24","12","2019"
2019-12-24,"UVC","Leopard Catshark","Poroderma pantherinum","M","3","60.4","42.5","9.8000000000000007","-34.420833","19.244536",NA,"24","12","2019"
2019-12-24,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"89","72","8.5","-34.420833","19.244536",NA,"24","12","2019"
2020-01-07,"UVC","Pyjama Catshark","Poroderma africanum","M","3","54.8","46.5","7.5","-34.420833","19.244536",NA,"07","01","2020"
2020-01-07,"UVC","Dark Shyshark","Haploblepharus pictus","M","1","81","65","7.3","-34.420833","19.244536",NA,"07","01","2020"
2020-01-07,"UVC","Pyjama Catshark","Poroderma africanum","M","1","43.5","35.5","5.5","-34.420833","19.244536",NA,"07","01","2020"
2020-01-07,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","52","42.5","7.6","-34.420833","19.244536",NA,"07","01","2020"
2020-01-13,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"38.5","31.5","3.5","-34.420833","19.244536",NA,"13","01","2020"
2020-01-13,"UVC","Leopard Catshark","Poroderma pantherinum","F",NA,"49","38.9","4.3","-34.420833","19.244536",NA,"13","01","2020"
2020-01-24,"UVC","Leopard Catshark","Poroderma pantherinum","M","1","48.4","38.9","6.6","-34.420833","19.244536",NA,"24","01","2020"
2020-02-03,"UVC","Dark Shyshark","Haploblepharus pictus","M","1","37.1","29.7","4.2","-34.420833","19.244536",NA,"03","02","2020"
2020-02-03,"UVC","Dark Shyshark","Haploblepharus pictus","M","1","39.6","31.5","5.0999999999999996","-34.420833","19.244536",NA,"03","02","2020"
2020-02-03,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"44.5","36","5.4","-34.420833","19.244536",NA,"03","02","2020"
2020-02-07,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"49.4","39.200000000000003","6.4","-34.420833","19.244536",NA,"07","02","2020"
2020-02-07,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"47.1","36.5","6.9","-34.420833","19.244536",NA,"07","02","2020"
2020-02-07,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"50.9","48.7","5.3","-34.420833","19.244536",NA,"07","02","2020"
2020-02-22,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"36.1","30.1","3.6","-34.420833","19.244536",NA,"22","02","2020"
2020-02-27,"UVC","Leopard Catshark","Poroderma pantherinum","F",NA,"90.7","71.400000000000006","7.5","-34.420833","19.244536",NA,"27","02","2020"
2020-02-27,"UVC","Pyjama Catshark","Poroderma africanum","M","1","72.900000000000006","57.2","6.1","-34.420833","19.244536",NA,"27","02","2020"
2020-02-27,"UVC","Pyjama Catshark","Poroderma africanum","M","1","68.400000000000006","53.3","6.1","-34.420833","19.244536",NA,"27","02","2020"
2020-02-27,"UVC","Pyjama Catshark","Poroderma africanum","F",NA,"61.3","48","5.2","-34.420833","19.244536",NA,"27","02","2020"
