"DATE","LOCATION","ZONE...3","ZONE...4","TIME IN","TIME OUT","TOTAL SURVEY TIME","SPOT TIME","LATITUDE","LONGITUDE","DATATYPE","SPECIES_COMMON","SPECIES_SCIENTIFIC","OTHER SPECIES OF NOTE","SEX","TAGGED","NOTES","PICTURE","VIDEO","ADDITIONALNOTES","SHARKLIFE","DATA ENTRY BY:","CREW MEMBERS","DAY","MONTH","YEAR","OWNER"
"01.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","OCELLATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,NA,NA,NA,"4",NA,"Grant, Greg, Miriam, Erin, Robin",1,3,2020,"SHARKLIFE"
"01.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","WHITESPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,"M","N",NA,NA,NA,NA,"4",NA,"Grant, Greg, Miriam, Erin, Robin",1,3,2020,"SHARKLIFE"
"02.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","OCELLATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Miriam, Greg, Erin, Robin",2,3,2020,"SHARKLIFE"
"03.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","WHITESPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Robin, Felix, Heather, Stephanie, Lydia, Nia",3,3,2020,"SHARKLIFE"
"05.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","OCELLATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Robin, Felix, Heather, Stephanie, Lydia, Nia",5,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","DRAGON WHIPRAY","PATEOBATIS JENKINSII",NA,"F","N",NA,"G0142656 (1)","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,"F","N","settled again very quickly","G0162749-75","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,"F","N",NA,"G0192923","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,"F","N",NA,"G0202973","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","ROUND RIBBONTAIL RAY","TAENIURA MEYENI",NA,"M","N",NA,"G0102514, G0132606","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","RETICULATED WHIPRAY","HIMANTURA UARNAK",NA,"F","N",NA,"G0192911-G0202960","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,"F","N",NA,"G0192911-G0202960","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","GREY REEF SHARK","CARCHARHINUS AMBLYRHYCHOS",NA,"U","N",NA,"-","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"06.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","OCELLATED EAGLE RAY","AETOBATUS OCELLATUS",NA,"U","U",NA,"-","-",NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",6,3,2020,"SHARKLIFE"
"08.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",8,3,2020,"SHARKLIFE"
"08.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","OCELLATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",8,3,2020,"SHARKLIFE"
"08.03.2020","RAGGIE REEF","IOWZ","Shallow",NA,NA,NA,NA,-27.91505,32.59825,"UVC-F","WHITESPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",8,3,2020,"SHARKLIFE"
"08.03.2020","RAGGIE REEF","IOWZ","Shallow",NA,NA,NA,NA,-27.91505,32.59825,"UVC-F","BLACKTIP SHARK","CARCHARHINUS AMBLYRHYCHOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",8,3,2020,"SHARKLIFE"
"09.03.2020","SEVEN MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.463802,32.710514,"UVC-S","REEF MANTA RAY","MOBULA ALFREDI","mola mola",NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Ayanda, Robin, Felix, Stephanie, Lydia, Nia, Heather",9,3,2020,"SHARKLIFE"
"09.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Ayanda, Robin, Felix, Stephanie, Lydia, Nia, Heather",9,3,2020,"SHARKLIFE"
"10.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",10,3,2020,"SHARKLIFE"
"10.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",10,3,2020,"SHARKLIFE"
"10.03.2020","QUARTER MILE","IOCPLZN","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant, Dennis, Erin, Felix, Heather, Stephanie, Lydia, Nia",10,3,2020,"SHARKLIFE"
"04.09.2020","QUARTER MILE","IOCPLZN","Shallow","0.50347222222222221","0.51388888888888895",15,"0",-27.534618,32.683308,"UVC","0","0","0","0","0","0","0","0",NA,"3","Sam","Grant, Dennis, Max,Sam",4,9,2020,"SHARKLIFE"
"04.09.2020","RAGGIE REEF","IOWZ","Shallow","0.39583333333333331","0.3979166666666667",3,"0",-27.91505,32.59825,"UVC","0","0","0","0","0","0","0","0","Horrible vis (3m)","3","Sam","Grant, Dennis, Max,Sam",4,9,2020,"SHARKLIFE"
"08.09.2020","TWO MILE","SDRZ","Shallow","0.41319444444444442","0.4465277777777778",48,"0",-27.514023,32.685593,"UVC","0","0","0","0","0","0","0","0","Horrible vis (5m)","4","Sam","Grant, Dennis, Max,Sam,Chris",8,9,2020,"SHARKLIFE"
"08.09.2020","QUARTER MILE","IOCPLZN","Shallow","0.45833333333333331","0.46111111111111108",4,"0",-27.534618,32.683308,"UVC","0","0","0","0","0","0","0","0","Horrible vis (3m)","2","Sam","Grant, Dennis, Max,Sam,Chris",8,9,2020,"SHARKLIFE"
"12.09.2020","RAGGIE REEF","IOWZ","Shallow","0.39930555555555558","0.40625",10,"0",-27.91505,32.59825,"UVC","0","0","0","0","0","0","0","0","Horrible vis (2m). Only 1 diver","1","Sam","Grant, Dennis, Max,Sam",12,9,2020,"SHARKLIFE"
"23.09.2020","QUARTER MILE","SDRZ","Shallow","0.40972222222222227","0.4201388888888889",15,"0",-27.534618,32.683308,"UVC","0","0","0","0","0","0","0","0","0","4","Sam","Grant, Dennis, Max,Sam,Chris",23,9,2020,"SHARKLIFE"
"07.10.2020","QUARTER MILE","SDRZ","Shallow","0.29444444444444445","0.30138888888888887",10,"0",-27.534618,32.683308,"UVC","0","0","0","U","U","0","0","0","0","4","Sam","Grant, Dennis, Max,Sam,Jess",7,10,2020,"SHARKLIFE"
"22.10.2020","RAGGIE REEF","IOWZ","Shallow","0.34722222222222227","0.36805555555555558",30,"0",-27.91505,32.59825,"UVC-F","0","0","0","0","0","0","0","0","0","4","Sam","Grant, Dennis, Max,Sam,Jess",22,10,2020,"SHARKLIFE"
"22.10.2020","RAGGIE REEF","IOWZ","Shallow","0.37847222222222227","0.39861111111111108",29,"0",-27.91505,32.59825,"UVC-S","0","0","0","0","0","0","0","0","0","2","Sam","Grant, Dennis, Max,Sam,Jess",22,10,2020,"SHARKLIFE"
"22.10.2020","QUARTER MILE","SDRZ","Shallow","0.48749999999999999","0.49722222222222223",14,"0",-27.534618,32.683308,"UVC-F","0","0","0","0","0","0","0","0","0","2","Sam","Grant, Dennis, Max,Sam,Jess",22,10,2020,"SHARKLIFE"
"27.10.2020","RAGGIE REEF","IOWZ","Shallow","0.34722222222222227","0.35833333333333334",16,"0",-27.91505,32.59825,"UVC-S","0","0","0","0","0","0","0","0",NA,"2","Sam","Grant, Dennis, Max,Sam,Jess",27,10,2020,"SHARKLIFE"
"03.11.2020","QUARTER MILE","SDRZ","Shallow",NA,NA,3,"0",-27.534618,32.683308,"UVC-F","0","0","0","0","0","0","0","0","0","1","Sam","Grant, Max,Jess, Sam",3,11,2020,"SHARKLIFE"
"05.11.2020","QUARTER MILE","SDRZ","Shallow","0.29097222222222224","0.29375000000000001",4,"0",-27.534618,32.683308,"UVC-F","0","0","0","0","0","0","0","0","0","1","Sam","Grant, Max,Jess, Sam",5,11,2020,"SHARKLIFE"
"05.11.2020","QUARTER MILE","SDRZ","Shallow","0.45277777777777778","0.46319444444444446",15,"0",-27.534618,32.683308,"UVC-F","0","0","0","0","0","0","0","0","0","2","Sam","Grant, Max,Jess, Sam",5,11,2020,"SHARKLIFE"
"06.11.2020","SANCTUARY","IOWZ","Shallow","0.42638888888888887","0.48055555555555557",78,NA,-27.91384,32.59793,"UVC-F","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,"4","Sam","Grant, Dennis, Max,Sam,Jess",6,11,2020,"SHARKLIFE"
"06.11.2020","SANCTUARY","IOWZ","Shallow","0.42638888888888898","0.48055555555555601",78,NA,-27.91384,32.59793,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,"4","Sam","Grant, Dennis, Max,Sam,Jess",6,11,2020,"SHARKLIFE"
"06.11.2020","SANCTUARY","IOWZ","Shallow","0.42638888888888898","0.48055555555555601",78,NA,-27.91384,32.59793,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,"4","Sam","Grant, Dennis, Max,Sam,Jess",6,11,2020,"SHARKLIFE"
"13.11.2020","SANCTUARY","IOWZ","Shallow","0.3125","0.32847222222222222",23,"0",-27.91384,32.59793,"UVC-F","0","0","0","0","0","0","0","0","0","4","Sam","Grant, Max, Jess, Sam, Dennis",13,11,2020,"SHARKLIFE"
"16.11.2020","QUARTER MILE","SDRZ",NA,"0.2902777777777778","0.2951388888888889",7,"0",-27.534618,32.683308,"UVC-F","0","0","0","0","0","0","0","0","0","1","Sam","Grant, Max, Jess, Sam",16,11,2020,"SHARKLIFE"
"16.11.2020","STRINGER","SDRZ",NA,"0.38680555555555557","0.3979166666666667",16,NA,-27.53085,32.682067,"UVC-F","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,NA,"2","Sam","Grant, Max, Jess, Sam",16,11,2020,"SHARKLIFE"
"17.11.2020","QUARTER MILE","SDRZ","Shallow","0.3979166666666667","0.40069444444444446",4,"0",-27.534618,32.683308,"UVC-F","0","0","0","0","0","0","0",NA,NA,"2","Sam","Grant, Max, Jess, Sam",17,11,2020,"SHARKLIFE"
"21.11.2020","QUARTER MILE","SDRZ","Shallow","0.41805555555555557","0.43888888888888888",30,"0.4201388888888889",-27.534618,32.683308,"UVC-F","WHITE SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,"21.11.2020_QM_ Wedgefish",NA,NA,"2","sam","Grant, Max, Jess, Sam, Dennis",21,11,2020,"SHARKLIFE"
"26.11.2020","SANCTUARY","IOWZ","Shallow","0.37222222222222223","0.41944444444444445",68,NA,-27.91384,32.59793,"UVC-F","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,"0","0","blcktips were rather small but were inquisitive about our fins","4","Sam","Grant, Max, Jess, Sam, Dennis",26,11,2020,"SHARKLIFE"
"26.11.2020","SANCTUARY","IOWZ","Shallow","0.37222222222222223","0.41944444444444445",68,NA,-27.91384,32.59793,"UVC-F","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,"0","0","blcktips were rather small but were inquisitive about our fins","4","Sam","Grant, Max, Jess, Sam, Dennis",26,11,2020,"SHARKLIFE"
"19.12.2020","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,"0.27847222222222223",-27.534618,32.683308,"UVC-F","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,"19.12.2020_QM (36)","0",NA,"3","Sam","Grant, Jess, Sam, Dennis",19,12,2020,"SHARKLIFE"
"19.12.2020","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,"0.27847222222222223",-27.534618,32.683308,"UVC-F","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,"19.12.2020_QM (36)","0",NA,"3","Sam","Grant, Jess, Sam, Dennis",19,12,2020,"SHARKLIFE"
"20.12.2020","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,"20.12.2020_QM  (93)",NA,NA,NA,"Sam",NA,20,12,2020,"SHARKLIFE"
"21.12.2020","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,"21.12.2020_QM (172)",NA,NA,NA,"Sam",NA,21,12,2020,"SHARKLIFE"
"04.01.2021","SANCTUARY","IOWZ","Shallow","0.34652777777777777","0.39027777777777778",63,"0.35347222222222219",-27.91384,32.59793,"UVC-S","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,"vis of 6m, found at 13m","2","Sam","Grant, Jess, Sam, Dennis",4,1,2021,"SHARKLIFE"
"04.01.2021","SANCTUARY","IOWZ","Shallow","0.34652777777777777","0.39027777777777778",63,"0.35347222222222219",-27.91384,32.59793,"UVC-S","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,"Sam",NA,4,1,2021,"SHARKLIFE"
"09.01.2021","SANCTUARY","iowz",NA,"0.35625000000000001","0.4055555555555555",NA,NA,-27.91384,32.59793,"UVC-S","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,"2","Sam",NA,9,1,2021,"SHARKLIFE"
"09.01.2021","QUARTER MILE","SDRZ",NA,"0.47986111111111113","0.49722222222222223",NA,NA,-27.534618,32.683308,"UVC-S","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,"2","Sam",NA,9,1,2021,"SHARKLIFE"
"12.01.2021","MELLOW YELLOW","SDRZ",NA,"0.36458333333333331","0.38472222222222219",29,"0.37013888888888885",-27.531616,32.686783,"UVC-S","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,"12.01.2021_Mellow yellow _Rays (22)",NA,NA,"4","Sam",NA,12,1,2021,"SHARKLIFE"
"12.01.2021","MELLOW YELLOW","SDRZ",NA,"0.36458333333333331","0.38472222222222219",29,"0.37083333333333335",-27.531616,32.686783,"UVC-S","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,"12.01.2021_Mellow yellow _Rays (52)",NA,NA,"4","Sam",NA,12,1,2021,"SHARKLIFE"
"12.01.2021","MELLOW YELLOW","SDRZ",NA,"0.36458333333333331","0.38472222222222202",29,"0.36944444444444446",-27.531616,32.686783,"UVC-S","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,"12.01.2021_Mellow yellow _Rays (17)",NA,NA,"4","Sam",NA,12,1,2021,"SHARKLIFE"
"14.01.2021","SANCTUARY","IOWZ",NA,"0.34097222222222223","0.39444444444444443",77,"0.37013888888888885",-27.91384,32.59793,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,"1","Sam",NA,14,1,2021,"SHARKLIFE"
"14.01.2021","QUARTER MILE","SDRZ",NA,"0.47013888888888888","0.48819444444444443",26,"0.47569444444444442",-27.534618,32.683308,"UVC-F","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,NA,NA,NA,"2","Sam",NA,14,1,2021,"SHARKLIFE"
"14.01.2021","QUARTER MILE","SDRZ",NA,"0.47013888888888888","0.48819444444444443",26,"0.47638888888888892",-27.534618,32.683308,"UVC-F","RETICULATED WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,NA,NA,NA,NA,"2","Sam",NA,14,1,2021,"SHARKLIFE"
"15.01.2021","QUARTER MILE","SDRZ",NA,"0.32500000000000001","0.34027777777777773",12,"0.33402777777777781",-27.534618,32.683308,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,"15.01.2021_ QM (316)",NA,"ALL found within 10m of one another","1","Sam",NA,15,1,2021,"SHARKLIFE"
"15.01.2021","QUARTER MILE","SDRZ",NA,"0.32500000000000001","0.34027777777777773",12,"0.3347222222222222",-27.534618,32.683308,"UVC-F","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,"15.01.2021_ QM (335)",NA,NA,"1","Sam",NA,15,1,2021,"SHARKLIFE"
"15.01.2021","QUARTER MILE","SDRZ",NA,"0.32500000000000001","0.34027777777777773",12,"0.3347222222222222",-27.534618,32.683308,"UVC-F","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,NA,"1","Sam",NA,15,1,2021,"SHARKLIFE"
"15.01.2021","QUARTER MILE","SDRZ",NA,"0.3444444444444445","0.35486111111111113",15,"0.3527777777777778",-27.534618,32.683308,"UVC-S","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,"15.01.2021_ QM (359)",NA,NA,"1","Sam",NA,15,1,2021,"SHARKLIFE"
"17.01.2021","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,2021,"SHARKLIFE"
"18.01.2021","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-S","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,"18.01.2021_QM (63)",NA,NA,"1","Sam",NA,18,1,2021,"SHARKLIFE"
"18.01.2021","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-S","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,"18.01.2021_QM (83)",NA,NA,"1","Sam",NA,18,1,2021,"SHARKLIFE"
"18.01.2021","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-S","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,"18.01.2021_QM (78)",NA,NA,"1","Sam",NA,18,1,2021,"SHARKLIFE"
"18.01.2021","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-S","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,"18.01.2021_QM (79)",NA,NA,"1","Sam",NA,18,1,2021,"SHARKLIFE"
"19.01.2021","QUARTER MILE","SDRZ","Shallow","0.40902777777777777","0.43055555555555558",31,"0.40902777777777777",-27.534618,32.683308,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,"19.01.2021_QM (1)",NA,NA,"4","Sam",NA,19,1,2021,"SHARKLIFE"
"19.01.2021","QUARTER MILE","SDRZ","Shallow","0.40902777777777777","0.43055555555555558",31,"0.41041666666666665",-27.534618,32.683308,"UVC-F","WHITE SPOTTED WEDGE FISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,"19.01.2021_QM (4)",NA,NA,"4","Sam",NA,19,1,2021,"SHARKLIFE"
"19.01.2021","QUARTER MILE","SDRZ","Shallow","0.40902777777777777","0.43055555555555602",31,"0.42708333333333331",-27.534618,32.683308,"UVC-F","WHITE SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,"-",NA,NA,"4","Sam",NA,19,1,2021,"SHARKLIFE"
"20.01.2021","QUARTER MILE","SDRZ","Shallow","0.29652777777777778","0.36458333333333331",98,"0.30972222222222223",-27.534618,32.683308,"UVC-F","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,NA,"20.01.2021_QM (27)",NA,"has fishing lure on the right hand side of her mouth","4","Sam",NA,20,1,2021,"SHARKLIFE"
"20.01.2021","QUARTER MILE","SDRZ","Shallow","0.29652777777777778","0.36458333333333331",98,"0.35625000000000001",-27.534618,32.683308,"UVC-F","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,"20.01.2021_QM (55)",NA,"freediving practice just off the reef.","4","Sam",NA,20,1,2021,"SHARKLIFE"
"20.01.2021","QUARTER MILE","SDRZ","Shallow","0.29652777777777778","0.36458333333333331",98,"0.35625000000000001",-27.534618,32.683308,"UVC-F","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,NA,"20.01.2021_QM (54)",NA,"freediving practice just off the reef.","4","Sam",NA,20,1,2021,"SHARKLIFE"
"21.01.2021","QUARTER MILE","SDRZ","Shallow","0.28541666666666665","0.30902777777777779",34,"0.29722222222222222",-27.534618,32.683308,"UVC-F","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,NA,"21.01.2021_QM (15)",NA,NA,"4","Sam",NA,21,1,2021,"SHARKLIFE"
"23.01.2021","SANCTUARY","IOWZ","Shallow",NA,NA,NA,NA,-27.91384,32.59793,"UVC-F","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,"4","Sam",NA,23,1,2021,"SHARKLIFE"
"23.01.2021","SANCTUARY","IOWZ","Shallow",NA,NA,NA,NA,-27.91384,32.59793,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,"4","Sam",NA,23,1,2021,"SHARKLIFE"
"23.01.2021","SANCTUARY","IOWZ","Shallow",NA,NA,NA,NA,-27.91384,32.59793,"UVC-F","OCCELATED EAGLE RAY","AETOBATUS OCELLATUS",NA,NA,NA,"10",NA,NA,NA,"4","Sam",NA,23,1,2021,"SHARKLIFE"
"23.01.2021","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,"4","Sam",NA,23,1,2021,"SHARKLIFE"
"23.01.2021","QUARTER MILE","SDRZ","Shallow",NA,NA,NA,NA,-27.534618,32.683308,"UVC-F","DRAGON RAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,"4","Sam",NA,23,1,2021,"SHARKLIFE"
