SHARKTRIP_ID,SHARK_ID,YEAR,X,Y,X.SE,Y.SE,XMIN,XMAX,YMIN,YMAX,LONGITUDE,LATITUDE,DATETIME,TL,TAG_AREA,SEX,LIFESTAGE,YEARDAY,MONTH,WEEK,VITERBI_STATE,PROB_TRANSIENT,DAY,OWNER,DATATYPE,SPECIES_COMMON,SPECIES_SCIENTIFIC
Alisha_058,Alisha,2013,7645673.085,-4020974.254,8.648687594,10.69403803,7645656.134,7645690.036,-4020995.214,-4020953.294,68.6822499,-34.12011142,2013/05/23 20:00,390,Gansbaai,Female,Imm,143,5,21,Transient,0.999990178,23,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,7635687.771,-3946265.931,8.629383258,10.46649593,7635670.858,7635704.685,-3946286.445,-3946245.417,68.5925503,-33.56009819,2013/05/24 08:00,390,Gansbaai,Female,Imm,144,5,21,Transient,0.999999415,24,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,7500726.878,-3909853.849,18.88192496,21.36745084,7500689.869,7500763.887,-3909895.73,-3909811.969,67.38017596,-33.28581436,2013/05/24 20:00,390,Gansbaai,Female,Imm,144,5,21,Transient,0.999999975,24,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,7308464.319,-3953586.274,27.26305548,28.85761408,7308410.884,7308517.755,-3953642.835,-3953529.713,65.65305201,-33.61513495,2013/05/25 08:00,390,Gansbaai,Female,Imm,145,5,21,Transient,0.999999947,25,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,7165509.129,-4000617.318,8.126362174,10.4316685,7165493.201,7165525.057,-4000637.764,-4000596.872,64.36886369,-33.96788326,2013/05/25 20:00,390,Gansbaai,Female,Imm,145,5,21,Transient,0.999997097,25,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,7084293.92,-4008355.607,8.474940473,10.03260521,7084277.309,7084310.531,-4008375.271,-4008335.943,63.63929506,-34.02578229,2013/05/26 08:00,390,Gansbaai,Female,Imm,146,5,21,Transient,0.999989898,26,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,7028283.987,-4018324.979,8.790629676,10.94738104,7028266.758,7028301.217,-4018346.436,-4018303.522,63.13614927,-34.10031589,2013/05/26 20:00,390,Gansbaai,Female,Imm,146,5,21,Transient,0.999991892,26,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6967218.424,-4043322.842,8.774796598,10.96473793,6967201.225,6967235.623,-4043344.333,-4043301.351,62.58758798,-34.28691514,2013/05/27 08:00,390,Gansbaai,Female,Imm,147,5,21,Transient,0.999990216,27,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6907956.649,-4059913.715,12.06825843,14.17195294,6907932.995,6907980.302,-4059941.492,-4059885.938,62.0552304,-34.41052924,2013/05/27 20:00,390,Gansbaai,Female,Imm,147,5,21,Transient,0.999737771,27,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6882628.416,-4078644.195,11.51194715,13.93464364,6882605.853,6882650.979,-4078671.507,-4078616.883,61.82770301,-34.54986374,2013/05/28 08:00,390,Gansbaai,Female,Imm,148,5,22,Transient,0.999998139,28,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6806913.349,-4121219.126,9.504133258,11.73553928,6806894.721,6806931.977,-4121242.128,-4121196.125,61.14754299,-34.86570017,2013/05/28 20:00,390,Gansbaai,Female,Imm,148,5,22,Transient,0.999998607,28,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6736303.067,-4178741.046,13.593307,14.78536628,6736276.424,6736329.71,-4178770.026,-4178712.067,60.51324004,-35.29048154,2013/05/29 08:00,390,Gansbaai,Female,Imm,149,5,22,Transient,0.999954169,29,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6710913.359,-4222112.087,2.543434337,2.87692426,6710908.374,6710918.344,-4222117.726,-4222106.449,60.28516041,-35.60928444,2013/05/29 20:00,390,Gansbaai,Female,Imm,149,5,22,Transient,0.999773781,29,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6688317.852,-4243222.635,10.4213611,12.34084335,6688297.426,6688338.278,-4243246.823,-4243198.447,60.08218151,-35.76399789,2013/05/30 08:00,390,Gansbaai,Female,Imm,150,5,22,Transient,0.999960631,30,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6663301.209,-4286288.337,7.707447719,9.75925695,6663286.103,6663316.316,-4286307.465,-4286269.209,59.85745319,-36.07867468,2013/05/30 20:00,390,Gansbaai,Female,Imm,150,5,22,Transient,0.999998907,30,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6619187.613,-4362548.591,15.38697836,16.98461438,6619157.454,6619217.771,-4362581.881,-4362515.301,59.46117401,-36.63279424,2013/05/31 08:00,390,Gansbaai,Female,Imm,151,5,22,Transient,0.999992782,31,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6544884.841,-4401605.994,8.058776934,10.13117253,6544869.046,6544900.636,-4401625.851,-4401586.137,58.79370085,-36.91504801,2013/05/31 20:00,390,Gansbaai,Female,Imm,151,5,22,Transient,0.999996541,31,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6444690.654,-4378800.625,7.133299817,8.608445385,6444676.673,6444704.635,-4378817.498,-4378783.753,57.89364116,-36.75036916,2013/06/01 08:00,390,Gansbaai,Female,Imm,152,6,22,Transient,0.999990919,1,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6374025.176,-4383584.882,5.009385511,7.162348649,6374015.358,6374034.994,-4383598.92,-4383570.844,57.25884237,-36.78494618,2013/06/01 20:00,390,Gansbaai,Female,Imm,152,6,22,Transient,0.999989901,1,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6310555.547,-4405005.046,8.528862515,10.24253361,6310538.831,6310572.264,-4405025.121,-4404984.971,56.68868499,-36.93956213,2013/06/02 08:00,390,Gansbaai,Female,Imm,153,6,22,Transient,0.999998611,2,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6228419.247,-4434970.682,6.729695008,8.396052239,6228406.057,6228432.437,-4434987.138,-4434954.226,55.95084205,-37.15533143,2013/06/02 20:00,390,Gansbaai,Female,Imm,153,6,22,Transient,0.999987411,2,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6180212.904,-4489360.508,6.903009731,8.151952232,6180199.374,6180226.434,-4489376.486,-4489344.53,55.51779711,-37.54538564,2013/06/03 08:00,390,Gansbaai,Female,Imm,154,6,22,Transient,0.999990581,3,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6143073.598,-4533356.165,5.116407741,6.308925077,6143063.57,6143083.626,-4533368.53,-4533343.799,55.18416905,-37.85940104,2013/06/03 20:00,390,Gansbaai,Female,Imm,154,6,22,Transient,0.999992135,3,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6105020.267,-4579733.953,8.703066789,10.18549331,6105003.209,6105037.325,-4579753.917,-4579713.99,54.84233015,-38.18896437,2013/06/04 08:00,390,Gansbaai,Female,Imm,155,6,23,Transient,0.999998668,4,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6043090.793,-4644361.35,5.328462728,5.67399967,6043080.35,6043101.237,-4644372.471,-4644350.229,54.28600823,-38.64571372,2013/06/04 20:00,390,Gansbaai,Female,Imm,155,6,23,Transient,0.999977168,4,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6012011.84,-4687138.188,9.041786098,10.23845998,6011994.118,6012029.562,-4687158.256,-4687118.121,54.00682124,-38.94643237,2013/06/05 08:00,390,Gansbaai,Female,Imm,156,6,23,Transient,0.999716425,5,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6048794.111,-4715325.905,7.153411568,9.415048317,6048780.09,6048808.132,-4715344.358,-4715307.451,54.337242,-39.14389061,2013/06/05 20:00,390,Gansbaai,Female,Imm,156,6,23,Transient,0.999970735,5,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,6032684.237,-4790099.981,31.08206993,32.6187917,6032623.316,6032745.158,-4790163.914,-4790036.048,54.19252454,-39.66499223,2013/06/06 08:00,390,Gansbaai,Female,Imm,157,6,23,Transient,0.999999493,6,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5976229.815,-4896722.317,45.35252906,46.79547055,5976140.924,5976318.706,-4896814.036,-4896630.598,53.68538585,-40.40124253,2013/06/06 20:00,390,Gansbaai,Female,Imm,157,6,23,Transient,0.999999759,6,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5910116.745,-5001988.626,39.20277926,41.14792139,5910039.908,5910193.583,-5002069.276,-5001907.976,53.09148203,-41.12025552,2013/06/07 08:00,390,Gansbaai,Female,Imm,158,6,23,Transient,0.999987856,7,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5856940.283,-5080025.802,14.32748624,18.22663666,5856912.201,5856968.365,-5080061.526,-5079990.078,52.61378974,-41.64821652,2013/06/07 20:00,390,Gansbaai,Female,Imm,158,6,23,Transient,0.990013577,7,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5837051.929,-5109209.992,15.44034513,17.40307493,5837021.666,5837082.192,-5109244.102,-5109175.882,52.43512962,-41.84455201,2013/06/08 08:00,390,Gansbaai,Female,Imm,159,6,23,Transient,0.865859356,8,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5824660.04,-5126585.269,8.056782671,10.16477399,5824644.249,5824675.831,-5126605.192,-5126565.346,52.32381139,-41.96115617,2013/06/08 20:00,390,Gansbaai,Female,Imm,159,6,23,Transient,0.606650143,8,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5819638.682,-5124379.826,13.04862399,14.84617269,5819613.106,5819664.257,-5124408.924,-5124350.727,52.27870376,-41.9463675,2013/06/09 08:00,390,Gansbaai,Female,Imm,160,6,23,Transient,0.930829276,9,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5827219.771,-5075842.975,10.59563877,13.58581774,5827199.004,5827240.539,-5075869.603,-5075816.347,52.34680584,-41.62002716,2013/06/09 20:00,390,Gansbaai,Female,Imm,160,6,23,Transient,0.99984369,9,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5737200.919,-4992400.212,28.16085507,30.21164033,5737145.723,5737256.114,-4992459.427,-4992340.997,51.53815273,-41.05508722,2013/06/10 08:00,390,Gansbaai,Female,Imm,161,6,23,Transient,0.99999984,10,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5600104.869,-4907998.228,26.55055808,28.99031939,5600052.83,5600156.908,-4908055.049,-4907941.407,50.30659796,-40.47863637,2013/06/10 20:00,390,Gansbaai,Female,Imm,161,6,23,Transient,0.999336545,10,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5517085.369,-4851828.927,14.3711778,16.79273461,5517057.201,5517113.536,-4851861.841,-4851796.014,49.5608211,-40.09222043,2013/06/12 08:00,390,Gansbaai,Female,Imm,163,6,24,Transient,0.560241638,12,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5492122.611,-4876117.257,8.872686631,11.32650164,5492105.22,5492140.001,-4876139.457,-4876095.057,49.33657683,-40.25958485,2013/06/12 20:00,390,Gansbaai,Female,Imm,163,6,24,Transient,0.990765974,12,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5447384.382,-4912957.994,9.123503218,11.22177514,5447366.5,5447402.264,-4912979.988,-4912935.999,48.93468649,-40.51265,2013/06/13 08:00,390,Gansbaai,Female,Imm,164,6,24,Transient,0.994941827,13,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_058,Alisha,2013,5416288.159,-4946143.288,36.02248904,38.93157258,5416217.555,5416358.763,-4946219.594,-4946066.983,48.65534436,-40.73978451,2013/06/13 20:00,390,Gansbaai,Female,Imm,164,6,24,Transient,0.97195569,13,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4150558.672,-4845139.608,1.00E-05,1.00E-05,4150558.672,4150558.672,-4845139.608,-4845139.608,37.28510293,-40.04605306,2013/06/30 22:00,390,Gansbaai,Female,Imm,181,6,26,Transient,0.94625798,30,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4173560.538,-4800645.032,23.62766892,24.54492346,4173514.228,4173606.849,-4800693.141,-4800596.924,37.49173221,-39.73816484,2013/07/01 10:00,390,Gansbaai,Female,Imm,182,7,26,Transient,0.96994475,1,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4154929.917,-4828254.224,10.18924142,11.74060763,4154909.946,4154949.888,-4828277.236,-4828231.213,37.32437049,-39.92937574,2013/07/01 22:00,390,Gansbaai,Female,Imm,182,7,26,Transient,0.999960344,1,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4089078.855,-4898887.905,25.63301059,26.33895016,4089028.614,4089129.096,-4898939.529,-4898836.28,36.73282033,-40.41611332,2013/07/02 10:00,390,Gansbaai,Female,Imm,183,7,27,Transient,0.999984557,2,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4089302.904,-4985008.171,18.27456856,19.8598979,4089267.086,4089338.723,-4985047.096,-4984969.246,36.734833,-41.00480228,2013/07/02 22:00,390,Gansbaai,Female,Imm,183,7,27,Transient,0.999999783,2,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4237762.968,-5091602.204,29.52183301,30.06335011,4237705.105,4237820.831,-5091661.128,-5091543.279,38.06847244,-41.72616869,2013/07/03 10:00,390,Gansbaai,Female,Imm,184,7,27,Transient,0.999952142,3,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4365466.493,-5165771.967,20.17330175,21.00346213,4365426.954,4365506.033,-5165813.134,-5165730.8,39.21565273,-42.22334733,2013/07/04 10:00,390,Gansbaai,Female,Imm,185,7,27,Transient,0.971039751,4,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4328746.653,-5142013.73,15.30646344,16.64592807,4328716.652,4328776.654,-5142046.356,-5141981.104,38.8857928,-42.06451554,2013/07/04 22:00,390,Gansbaai,Female,Imm,185,7,27,Transient,0.999938712,4,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4234510.076,-5081022.26,24.25686205,25.20348298,4234462.533,4234557.62,-5081071.659,-5080972.861,38.03925122,-41.65493012,2013/07/05 10:00,390,Gansbaai,Female,Imm,186,7,27,Transient,0.99549524,5,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4184334.897,-5047951.806,11.00380471,12.51556461,4184313.33,4184356.465,-5047976.336,-5047927.275,37.58851992,-41.43174252,2013/07/05 22:00,390,Gansbaai,Female,Imm,186,7,27,Transient,0.561696967,5,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4189590.457,-5049555.394,16.78532374,17.6248266,4189557.557,4189623.356,-5049589.938,-5049520.849,37.63573141,-41.4425828,2013/07/06 10:00,390,Gansbaai,Female,Imm,187,7,27,Transient,0.883517451,6,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4159819.856,-5014182.223,11.81719258,13.12852073,4159796.694,4159843.018,-5014207.955,-5014156.491,37.36829756,-41.20303602,2013/07/06 22:00,390,Gansbaai,Female,Imm,187,7,27,Transient,0.999935832,6,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4084160.386,-4934426.542,35.03539105,35.87016794,4084091.716,4084229.055,-4934496.847,-4934356.236,36.68863697,-40.65967893,2013/07/07 10:00,390,Gansbaai,Female,Imm,188,7,27,Transient,0.999990293,7,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4019968.701,-4882214.12,9.76761772,10.85078033,4019949.556,4019987.845,-4882235.388,-4882192.853,36.11199326,-40.30153138,2013/07/07 22:00,390,Gansbaai,Female,Imm,188,7,27,Transient,0.998124074,7,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,3992002.087,-4894089.284,13.76456731,15.05099445,3991975.108,3992029.065,-4894118.784,-4894059.784,35.86076489,-40.3831574,2013/07/08 10:00,390,Gansbaai,Female,Imm,189,7,27,Transient,0.999656545,8,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4006018.133,-4951016.272,3.23764111,4.985028622,4006011.787,4006024.478,-4951026.042,-4951006.501,35.98667317,-40.77307175,2013/07/08 22:00,390,Gansbaai,Female,Imm,189,7,27,Transient,0.999956315,8,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4006961.009,-5006564.631,22.72369341,23.57822523,4006916.47,4007005.547,-5006610.844,-5006518.418,35.99514317,-41.15133368,2013/07/09 10:00,390,Gansbaai,Female,Imm,190,7,28,Transient,0.9999962,9,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4006680.949,-5088667.669,8.917636337,9.948227215,4006663.47,4006698.428,-5088687.167,-5088648.17,35.99262735,-41.70641737,2013/07/09 22:00,390,Gansbaai,Female,Imm,190,7,28,Transient,0.999975625,9,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4060802.478,-5149580.764,16.23257462,17.46679033,4060770.662,4060834.293,-5149614.999,-5149546.529,36.47880931,-42.11514727,2013/07/10 10:00,390,Gansbaai,Female,Imm,191,7,28,Transient,0.999977773,10,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4143467.021,-5160396.518,5.304031483,6.337464287,4143456.626,4143477.417,-5160408.939,-5160384.097,37.22139755,-42.18744579,2013/07/10 22:00,390,Gansbaai,Female,Imm,191,7,28,Transient,0.999938249,10,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4195542.547,-5182444.046,7.860987152,8.902968791,4195527.139,4195557.954,-5182461.496,-5182426.596,37.68919995,-42.33456606,2013/07/11 10:00,390,Gansbaai,Female,Imm,192,7,28,Transient,0.999431711,11,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4219010.914,-5203090.998,10.18492982,11.6317336,4218990.951,4219030.876,-5203113.796,-5203068.2,37.90001988,-42.47202687,2013/07/11 22:00,390,Gansbaai,Female,Imm,192,7,28,Transient,0.999947689,11,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4267769.709,-5230447.397,11.36082312,12.94211936,4267747.442,4267791.976,-5230472.764,-5230422.031,38.33802759,-42.65368965,2013/07/12 10:00,390,Gansbaai,Female,Imm,193,7,28,Transient,0.99999723,12,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4387075.338,-5222074.646,10.32465512,11.67480798,4387055.101,4387095.574,-5222097.528,-5222051.763,39.40976828,-42.59814617,2013/07/12 22:00,390,Gansbaai,Female,Imm,193,7,28,Transient,0.999957091,12,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4439437.494,-5205991.304,9.75985447,10.83215223,4439418.364,4439456.623,-5206012.535,-5205970.073,39.88014553,-42.49131187,2013/07/13 10:00,390,Gansbaai,Female,Imm,194,7,28,Transient,0.999999774,13,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4579031.249,-5177052.327,24.07651468,25.1971665,4578984.059,4579078.438,-5177101.713,-5177002.94,41.13413757,-42.29861977,2013/07/13 22:00,390,Gansbaai,Female,Imm,194,7,28,Transient,0.999999992,13,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4794927.435,-5133441.278,8.257190955,9.987783704,4794911.251,4794943.619,-5133460.854,-5133421.702,43.07356601,-42.00710729,2013/07/14 10:00,390,Gansbaai,Female,Imm,195,7,28,Transient,0.999999372,14,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,4910812.089,-5113748.472,6.468493791,7.270499676,4910799.41,4910824.767,-5113762.722,-5113734.221,44.11457557,-41.87503011,2013/07/14 22:00,390,Gansbaai,Female,Imm,195,7,28,Transient,0.999999016,14,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5039200.051,-5109482.758,8.285461915,9.094929359,5039183.811,5039216.29,-5109500.584,-5109464.932,45.26790425,-41.84638419,2013/07/15 10:00,390,Gansbaai,Female,Imm,196,7,28,Transient,0.998296035,15,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5059346.308,-5142480.765,7.574268938,8.623359326,5059331.462,5059361.154,-5142497.666,-5142463.863,45.44888116,-42.06764169,2013/07/15 22:00,390,Gansbaai,Female,Imm,196,7,28,Transient,0.997578838,15,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5033228.598,-5165087.819,19.40030059,19.77134077,5033190.573,5033266.622,-5165126.57,-5165049.067,45.21426178,-42.21877919,2013/07/16 10:00,390,Gansbaai,Female,Imm,197,7,29,Transient,0.999788222,16,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5094542.938,-5204170.901,10.12937364,10.92140339,5094523.084,5094562.791,-5204192.307,-5204149.495,45.76505787,-42.47920817,2013/07/16 22:00,390,Gansbaai,Female,Imm,197,7,29,Transient,0.999997214,16,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5214304.283,-5211307.569,13.03374798,13.82520636,5214278.737,5214329.829,-5211334.666,-5211280.472,46.84089233,-42.52664577,2013/07/17 10:00,390,Gansbaai,Female,Imm,198,7,29,Transient,0.99999987,17,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5372616.355,-5199975.627,7.068206753,7.806633526,5372602.502,5372630.209,-5199990.928,-5199960.326,48.26303388,-42.45130516,2013/07/17 22:00,390,Gansbaai,Female,Imm,198,7,29,Transient,0.999994994,17,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5456802.52,-5133517.936,23.20924706,23.95767654,5456757.029,5456848.01,-5133564.893,-5133470.979,49.01929106,-42.00762089,2013/07/18 10:00,390,Gansbaai,Female,Imm,199,7,29,Transient,0.999998707,18,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5470165.517,-4994311.307,18.84820294,19.7100577,5470128.574,5470202.459,-4994349.939,-4994272.675,49.1393329,-41.0680813,2013/07/18 22:00,390,Gansbaai,Female,Imm,199,7,29,Transient,0.999996643,18,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5488457.804,-4909454.323,6.534922046,7.457406704,5488444.995,5488470.612,-4909468.939,-4909439.706,49.30365531,-40.48862394,2013/07/19 10:00,390,Gansbaai,Female,Imm,200,7,29,Transient,0.999999409,19,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5490757.832,-4785871.565,5.369443649,5.765268754,5490747.308,5490768.356,-4785882.865,-4785860.265,49.32431682,-39.63562908,2013/07/19 22:00,390,Gansbaai,Female,Imm,200,7,29,Transient,0.999991764,19,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5530027.888,-4707313.618,6.931528764,7.860893589,5530014.302,5530041.474,-4707329.025,-4707298.211,49.67708573,-39.08782021,2013/07/20 10:00,390,Gansbaai,Female,Imm,201,7,29,Transient,0.999996071,20,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5652550.052,-4720223.401,9.114712653,9.601421986,5652532.187,5652567.917,-4720242.22,-4720204.582,50.77772106,-39.17814139,2013/07/20 22:00,390,Gansbaai,Female,Imm,201,7,29,Transient,0.999996424,20,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Alisha_059,Alisha,2013,5740574.821,-4789531.678,9.044483919,10.26642249,5740557.093,5740592.548,-4789551.8,-4789511.556,51.56846101,-39.66104653,2013/07/21 10:00,390,Gansbaai,Female,Imm,202,7,29,Transient,0.999983344,21,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
