"GRID ID","LONGITUDE","LATITUDE","LOCALITY","DISTANCE","LOCALITY NAME","YEAR","MONTH","SPECIES","SUMOFWEIGHT","SPECIES_COMMON","Groups","SPECIES_SCIENTIFIC","OWNER","DATATYPE"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1994,6,"SFSH",1683,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1994,7,"SFSH",169,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1994,8,"SFSH",33,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1994,9,"SFSH",55,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1994,11,"SFSH",70,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1994,12,"SFSH",70,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1995,1,"SFSH",113,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1995,5,"SFSH",5,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1995,6,"SFSH",70,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1995,9,"SFSH",11,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1995,10,"SFSH",14,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1996,4,"SFSH",191,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1996,5,"SFSH",28,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1996,6,"SFSH",95,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1996,9,"SFSH",36,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1996,10,"SFSH",28,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1997,4,"SFSH",911,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1997,5,"SFSH",417,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1997,9,"SFSH",2133,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1998,5,"SFSH",63,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",1998,9,"SFSH",45,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2000,4,"SFSH",495,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2000,9,"SFSH",26,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2005,4,"SFSH",63,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2007,8,"SFSH",330,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2007,10,"SFSH",8,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2007,11,"SFSH",21,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2007,12,"SFSH",14,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2008,2,"SFSH",29,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2008,3,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2008,5,"SFSH",634,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2008,6,"SFSH",116,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2008,6,"THSH",34,"SHARK THRESHER BIG EYE","sharks","ALOPIAS SUPERCILIOSUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2008,7,"CPSH",5,"SHARK BRONZE WHALER","sharks","CARCHARHINUS BRACHYURUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2008,7,"SFSH",26,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2008,11,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2009,6,"SFSH",46,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2017,5,"SFSH",10,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17102,19.54166666665,-34.70833333335,5434,2,"Pearly Beach",2020,6,"SFSH",135,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1987,4,"SFSH",50,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1987,6,"SFSH",125,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1988,6,"SFSH",315,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1988,9,"SFSH",82,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1989,6,"SFSH",25,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1989,7,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1990,4,"SFSH",12,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1990,5,"SFSH",11,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1990,8,"SFSH",2,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1990,9,"SFSH",3,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1992,12,"SFSH",41,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1993,6,"SFSH",51,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1996,7,"SFSH",10,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1996,8,"SFSH",9,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1997,7,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1997,11,"SFSH",24,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1997,12,"SFSH",77,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1998,1,"SFSH",49,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1998,2,"SFSH",5,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",1998,5,"SFSH",6,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",2006,10,"SFSH",12,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",2007,7,"SFSH",22,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",2010,4,"CPSH",200,"SHARK BRONZE WHALER","sharks","CARCHARHINUS BRACHYURUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",2012,8,"SFSH",8,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",2013,6,"SFSH",80,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,2,"Quoin Point",2013,9,"SFSH",120,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1990,3,"SFSH",6,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1990,4,"SFSH",209,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1990,8,"SFSH",20,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1990,9,"SFSH",20,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1992,1,"SFSH",18,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1993,6,"SFSH",11,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1996,10,"SFSH",26,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1996,12,"SFSH",9,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1997,6,"SFSH",10,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1997,7,"SFSH",26,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1997,8,"SFSH",23,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1997,9,"SFSH",13,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1998,7,"SFSH",95,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1998,8,"SFSH",55,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1998,10,"SFSH",11,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1999,6,"SFSH",74,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",1999,9,"SFSH",43,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",2001,9,"SFSH",30,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",2002,4,"SFSH",149,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",2002,5,"SFSH",182,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",2002,6,"SFSH",150,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",2002,7,"SFSH",224,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5412,4,"Quoin Point",2003,9,"SFSH",3,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1990,9,"SFSH",74,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1991,5,"SFSH",56,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1991,6,"SFSH",22,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1993,5,"SFSH",10,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1993,9,"SFSH",10,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1996,10,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1998,5,"SFSH",23,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1998,6,"SFSH",78,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1998,8,"SFSH",32,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",1999,6,"SFSH",13,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",2001,7,"SFSH",40,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",2001,8,"SFSH",17,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",2001,9,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",2002,7,"SFSH",161,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",2002,10,"SFSH",13,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5414,2,"Celt Bay",2013,8,"SFSH",20,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,1,"Buffeljags",2004,11,"CPSH",640,"SHARK BRONZE WHALER","sharks","CARCHARHINUS BRACHYURUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,1,"Buffeljags",2005,4,"SFSH",24,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1985,5,"SFSH",5,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1985,6,"SFSH",38,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1985,7,"SFSH",260,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1986,4,"SFSH",35,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1986,6,"SFSH",18,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1986,9,"SFSH",31,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1987,5,"SFSH",2737,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1987,6,"SFSH",472,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1987,8,"SFSH",290,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1987,10,"SFSH",50,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1988,6,"SFSH",407,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1988,7,"SFSH",10,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1988,8,"SFSH",93,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1988,9,"SFSH",174,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1988,10,"SFSH",92,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1988,12,"SFSH",81,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1989,6,"SFSH",19,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1989,7,"SFSH",59,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1989,9,"SFSH",101,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1989,10,"SFSH",45,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1990,4,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1990,5,"SFSH",1384,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1990,6,"SFSH",5,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1990,7,"SFSH",43,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1991,5,"SFSH",200,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1991,6,"SFSH",69,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1991,8,"SFSH",45,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1991,11,"SFSH",84,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1992,4,"SFSH",7,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1992,5,"SFSH",42,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1993,4,"SFSH",848,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1993,5,"SFSH",1041,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1993,6,"SFSH",203,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1993,7,"SFSH",375,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1993,8,"SFSH",30,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1993,9,"SFSH",6,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1993,12,"SFSH",250,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1994,5,"SFSH",933,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1994,6,"SFSH",201,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1994,7,"SFSH",348,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1994,8,"SFSH",725,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1994,9,"SFSH",120,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1995,5,"SFSH",279,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1995,6,"SFSH",1063,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1995,7,"SFSH",129,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1995,8,"SFSH",45,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1995,9,"SFSH",101,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1995,10,"SFSH",513,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1996,3,"SFSH",412,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1996,4,"SFSH",73,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1996,5,"SFSH",54,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1996,6,"SFSH",317,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
17166,19.625,-34.79166666665,5419,2,"Buffeljags",1996,7,"SFSH",81,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
