"SHARKID","DATE","SIGHTING","SPECIES_SCIENTIFIC","SPECIES_COMMON","DAY","MONTH","YEAR","OWNER","DATATYPE","LATITUDE","LONGITUDE"
2010031401,2010-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031401,2010-04-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2010-03-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2010-03-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2010-03-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2010-04-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2010-11-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2011-01-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2011-02-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2011-02-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031402,2011-03-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031501,2010-03-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031501,2010-03-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031501,2011-01-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031501,2011-01-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031501,2011-03-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031501,2011-04-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031502,2010-03-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031601,2010-03-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031603,2010-03-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010031603,2011-05-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010032701,2010-03-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010033001,2010-03-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","03","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040101,2010-04-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040101,2010-06-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040101,2010-09-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040101,2010-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040301,2010-04-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040301,2010-04-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040602,2010-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040602,2011-02-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2010-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2010-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2010-04-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2010-04-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2010-09-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2010-10-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2010-12-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2011-02-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2011-03-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2011-03-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2011-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040603,2011-10-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040605,2010-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040605,2010-05-31,1,"CARCHARODON CARCHARIAS","WHITE SHARK","31","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040801,2010-04-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040801,2010-09-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040801,2011-05-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040801,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040802,2010-04-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010040802,2010-05-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041102,2010-04-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041103,2010-04-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041301,2010-04-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041302,2010-04-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041302,2010-09-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041302,2010-09-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041401,2010-04-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041401,2010-12-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041401,2010-12-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041401,2011-03-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041401,2011-03-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041402,2010-04-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041402,2010-05-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041701,2010-04-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041701,2010-05-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041701,2010-05-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041701,2010-05-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041701,2010-09-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041801,2010-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041801,2010-05-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041803,2010-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041803,2010-04-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041804,2010-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041804,2011-07-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041805,2010-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041805,2010-05-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041805,2010-05-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041805,2010-05-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041805,2010-05-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041805,2010-06-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041805,2010-09-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010041805,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042101,2010-04-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042101,2011-03-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042103,2010-04-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042103,2010-08-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042103,2010-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042103,2011-06-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042103,2011-09-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042103,2011-10-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042402,2010-04-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042402,2010-09-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042402,2010-10-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042601,2010-04-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","04","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010042601,2011-06-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050101,2010-05-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050101,2010-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2010-05-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2010-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2010-09-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2010-10-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2010-11-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2011-02-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2011-02-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2011-05-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050103,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050801,2010-05-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050804,2010-05-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050805,2010-05-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050805,2010-11-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010050805,2011-03-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051201,2010-05-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051601,2010-05-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051601,2010-05-31,1,"CARCHARODON CARCHARIAS","WHITE SHARK","31","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051601,2010-06-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051601,2011-04-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051601,2011-06-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051601,2011-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051601,2011-07-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051601,2011-07-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051602,2010-05-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051602,2011-04-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051603,2010-05-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051603,2011-03-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051603,2011-03-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051603,2011-05-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051603,2011-12-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051603,2011-12-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051604,2010-05-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051604,2010-05-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051604,2010-05-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051604,2010-06-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051604,2010-06-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051604,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051701,2010-05-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051701,2011-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051702,2010-05-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051702,2011-05-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051702,2011-05-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051703,2010-05-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051705,2010-05-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051705,2011-05-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051705,2011-11-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051706,2010-05-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051706,2010-05-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051706,2010-05-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051707,2010-05-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051707,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051707,2010-09-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051707,2011-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051707,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051901,2010-05-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051901,2010-12-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051901,2011-04-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051901,2011-06-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051902,2010-05-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051902,2010-05-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051902,2011-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051902,2011-06-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051902,2011-07-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051902,2011-07-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051902,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051902,2011-11-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010051903,2010-05-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052001,2010-05-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052001,2011-06-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052001,2011-06-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052001,2011-07-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052001,2011-07-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052001,2011-07-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052001,2011-07-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052101,2010-05-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052102,2010-05-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052105,2010-05-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052105,2010-05-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052107,2010-05-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052107,2010-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052108,2010-05-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
